# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-09-05 22:15:21 | buybox | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:22 | card-grid | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:23 | container | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:24 | countdown-timer | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:25 | counter | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:27 | cta-section | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:28 | feature-grid | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:29 | form | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:30 | form-field-tiles | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:32 | form-step | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:33 | gallery | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:34 | google-reviews | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:35 | heading | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:37 | hero | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:38 | icon-list | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:39 | info-box | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:40 | multi-button | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:41 | nav-drawer | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:42 | notice-banner | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:43 | option-picker | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
